Mouse,GKD219,GKD310_1,GKD310_2,GKD310,GKD348,GKD176,GKD180,GKD184,GKD138,GKD139,GKD175,GKD035,GKD036_1,GKD036_2,GKD036,GKD073
main_Isocortex_PTLp1,77.40875711,,,,71.69552593,52.73830896,54.05913874,83.93025116,65.52637866,53.06224752,,62.63088219,49.65756552,52.5484339,51.10299971,54.76652947
main_Isocortex_PTLp2-3,75.8057174,59.30524574,55.19931285,57.25227929,72.31786589,53.26900671,55.49253927,74.5201393,67.1470172,56.58284615,64.54566142,63.95876267,51.51701802,52.28477584,51.90089693,54.38198847
main_Isocortex_PTLp4,65.7348676,55.69439072,55.68524156,55.68981614,64.30572372,52.28873611,50.20044697,64.72182143,70.63216382,55.1894226,64.11507122,62.02290942,51.43723513,51.36847662,51.40285587,51.84694534
main_Isocortex_PTLp5,62.71956054,54.79726061,52.97974679,53.8885037,59.26009114,50.70689602,50.21727095,61.5737204,63.55994293,52.97085767,59.20655293,57.98069485,48.98987559,52.00906557,50.49947058,50.80289273
main_Isocortex_PTLp6a,55.12942244,50.61885105,49.9292515,50.27405127,55.25412729,48.22134106,48.35081449,57.05665133,55.23044614,48.51776923,52.87956679,52.38841503,45.56716667,46.7112081,46.13918738,45.74821537
main_Isocortex_PTLp6b,45.85498452,48.45420103,44.52154416,46.4878726,51.09163547,45.6096881,46.29554505,49.08781567,50.82511934,44.72223309,50.18041671,45.01595273,43.51332785,42.27313884,42.89323335,41.65468737
main_Isocortex_RSPd1,59.33947522,,,,56.03773086,48.25151707,46.60781639,71.0444411,61.16260539,53.66568072,47.23387544,52.48399706,41.47537333,48.65622639,45.06579986,48.0678963
main_Isocortex_RSPd2-3,57.58919108,,,,59.08999272,50.26343804,46.74786066,70.07833647,54.67860003,52.29981367,50.26188971,52.76477444,45.79185271,47.46325738,46.62755505,49.35355151
main_Isocortex_RSPd5,57.71397111,,,,52.64665753,,,54.46419499,49.56422107,42.66064255,53.7456186,54.36936664,46.23660668,45.21689759,45.72675213,45.92057627
main_Isocortex_RSPd6a,57.01785599,,,,48.24598273,,,49.4395073,51.82377762,47.88797872,53.64192218,49.96633333,45.59363437,45.1422694,45.36795188,45.25927928
main_Isocortex_RSPv1,54.41513443,49.40059419,45.82267148,47.61163283,57.19184589,43.44163556,44.59518687,54.99340784,52.01640753,48.30576744,51.7288703,46.60090984,43.0380375,47.23808897,45.13806323,42.60675709
main_Isocortex_RSPv2-3,44.6400559,43.57298075,40.76520868,42.16909472,50.39023554,39.56375855,41.92310811,45.36864516,46.80663889,44.49880189,46.76071496,43.16212039,40.24927612,42.17822953,41.21375282,40.31532174
main_Isocortex_RSPv5,56.08493714,52.86343402,47.46072924,50.16208163,50.05144384,44.68606034,46.6615,50.29390698,50.5078931,46.59741702,49.88894931,51.00369091,42.80061621,47.96509455,45.38285538,44.03362191
main_Isocortex_RSPv6a,53.4488809,48.3255251,48.04613187,48.18582849,48.52945405,44.73879424,45.92342322,49.28612393,46.79665719,42.61734165,45.30058065,48.40424484,41.23566637,44.38505462,42.81036049,43.2555782
main_Isocortex_SS1,81.68345244,,55.6069906,55.6069906,79.37769098,50.95054839,52.88462042,76.41630111,81.5140846,52.57510165,69.04502011,60.88999213,51.94851572,57.5028123,54.72566401,55.68693829
main_Isocortex_SS2-3,78.07298318,60.7662619,55.70205621,58.23415906,73.68153669,54.08714208,55.23518684,75.69047876,77.18459268,54.99421802,66.21791749,60.1761902,53.16302851,55.03477538,54.09890195,55.17537745
main_Isocortex_SS4,67.45915385,56.19237653,53.88244799,55.03741226,60.85553991,51.51073114,50.95890585,64.5066099,64.21570198,52.19626126,60.8850744,56.07640057,51.8081683,53.19053116,52.49934973,51.277652
main_Isocortex_SS5,63.83431472,55.03334931,50.64086429,52.8371068,58.09291493,50.0551875,49.68333741,61.26910778,61.29033243,50.01949245,59.16308009,55.12091254,49.4264932,52.23581951,50.83115636,48.813063
main_Isocortex_SS6a,57.93874503,51.9536931,46.51805049,49.2358718,53.81616304,48.57718602,47.98942795,55.49141952,53.73045376,47.33091871,53.5127532,52.27075503,44.86413966,46.68818401,45.77616184,44.60605926
